País,ano,Continente,quantidade,valor,quantidade_total,valor_total,quantidade_pct,valor_pct,country [país],latitude,longitude
Hong Kong,2022,Ásia,9371,38218,7025983,10945282,0.1333763545969297,0.3491732784957025,HK,22.396428,114.109497
Hong Kong,2023,Ásia,16255,71025,5538888,8923076,0.29347045833026414,0.7959699099279217,HK,22.396428,114.109497
Hungria,2008,Europa,0,0,10346323,7118100,0.0,0.0,HU,47.162494,19.503304
Hungria,2009,Europa,0,0,25514198,8940988,0.0,0.0,HU,47.162494,19.503304
Hungria,2010,Europa,540,4103,1280574,2595303,0.0421685900229116,0.15809329392367674,HU,47.162494,19.503304
Hungria,2011,Europa,0,0,1214834,3615120,0.0,0.0,HU,47.162494,19.503304
Hungria,2012,Europa,0,0,5775376,5521293,0.0,0.0,HU,47.162494,19.503304
Hungria,2013,Europa,0,0,9149059,22744845,0.0,0.0,HU,47.162494,19.503304
Hungria,2014,Europa,0,0,2324029,7472795,0.0,0.0,HU,47.162494,19.503304
Hungria,2015,Europa,0,0,1198479,2769160,0.0,0.0,HU,47.162494,19.503304
Hungria,2016,Europa,0,0,1786549,4434704,0.0,0.0,HU,47.162494,19.503304
Hungria,2017,Europa,0,0,2889572,7135607,0.0,0.0,HU,47.162494,19.503304
Hungria,2018,Europa,0,0,3856162,7486063,0.0,0.0,HU,47.162494,19.503304
Hungria,2019,Europa,0,0,3152873,5934826,0.0,0.0,HU,47.162494,19.503304
Hungria,2020,Europa,0,0,4409717,6078288,0.0,0.0,HU,47.162494,19.503304
Hungria,2021,Europa,87,583,8058704,9851942,0.0010795780562234325,0.005917615024530189,HU,47.162494,19.503304
Hungria,2022,Europa,0,0,7025983,10945282,0.0,0.0,HU,47.162494,19.503304
Hungria,2023,Europa,0,0,5538888,8923076,0.0,0.0,HU,47.162494,19.503304
Ilha de Man,2008,Europa,0,0,10346323,7118100,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2009,Europa,0,0,25514198,8940988,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2010,Europa,0,0,1280574,2595303,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2011,Europa,0,0,1214834,3615120,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2012,Europa,0,0,5775376,5521293,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2013,Europa,0,0,9149059,22744845,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2014,Europa,0,0,2324029,7472795,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2015,Europa,0,0,1198479,2769160,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2016,Europa,0,0,1786549,4434704,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2017,Europa,0,0,2889572,7135607,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2018,Europa,0,0,3856162,7486063,0.0,0.0,IM,54.236107,-4.548056
Ilha de Man,2019,Europa,28,175,3152873,5934826,0.0008880789045419844,0.002948696389750938,IM,54.236107,-4.548056
Ilha de Man,2020,Europa,11,121,4409717,6078288,0.00024944911430824245,0.001990692115937909,IM,54.236107,-4.548056
Ilha de Man,2021,Europa,97,445,8058704,9851942,0.0012036674879732521,0.004516875962119956,IM,54.236107,-4.548056
Ilha de Man,2022,Europa,165,641,7025983,10945282,0.0023484258359292927,0.005856404613421564,IM,54.236107,-4.548056
Ilha de Man,2023,Europa,1428,4533,5538888,8923076,0.02578134816952428,0.05080086732422765,IM,54.236107,-4.548056
Ilhas Virgens,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2011,América do Norte,0,0,1214834,3615120,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2012,América do Norte,0,0,5775376,5521293,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2013,América do Norte,0,0,9149059,22744845,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2014,América do Norte,0,0,2324029,7472795,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2018,América do Norte,0,0,3856162,7486063,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2019,América do Norte,0,0,3152873,5934826,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2020,América do Norte,0,0,4409717,6078288,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2021,América do Norte,0,0,8058704,9851942,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2022,América do Norte,0,0,7025983,10945282,0.0,0.0,VG,18.420695,-64.639968
Ilhas Virgens,2023,América do Norte,0,0,5538888,8923076,0.0,0.0,VG,18.420695,-64.639968
India,2008,Ásia,0,0,10346323,7118100,0.0,0.0,IN,20.593684,78.96288
India,2009,Ásia,0,0,25514198,8940988,0.0,0.0,IN,20.593684,78.96288
India,2010,Ásia,0,0,1280574,2595303,0.0,0.0,IN,20.593684,78.96288
India,2011,Ásia,0,0,1214834,3615120,0.0,0.0,IN,20.593684,78.96288
India,2012,Ásia,0,0,5775376,5521293,0.0,0.0,IN,20.593684,78.96288
India,2013,Ásia,0,0,9149059,22744845,0.0,0.0,IN,20.593684,78.96288
India,2014,Ásia,0,0,2324029,7472795,0.0,0.0,IN,20.593684,78.96288
India,2015,Ásia,0,0,1198479,2769160,0.0,0.0,IN,20.593684,78.96288
India,2016,Ásia,0,0,1786549,4434704,0.0,0.0,IN,20.593684,78.96288
India,2017,Ásia,0,0,2889572,7135607,0.0,0.0,IN,20.593684,78.96288
India,2018,Ásia,0,0,3856162,7486063,0.0,0.0,IN,20.593684,78.96288
India,2019,Ásia,51,273,3152873,5934826,0.0016175722904157573,0.004599966368011464,IN,20.593684,78.96288
India,2020,Ásia,7,10,4409717,6078288,0.00015874034546888154,0.00016452000958164535,IN,20.593684,78.96288
India,2021,Ásia,13,86,8058704,9851942,0.00016131626127476576,0.0008729243432411599,IN,20.593684,78.96288
India,2022,Ásia,247,1021,7025983,10945282,0.003515522311966881,0.009328220140878965,IN,20.593684,78.96288
India,2023,Ásia,60,170,5538888,8923076,0.0010832499230892553,0.001905172610879925,IN,20.593684,78.96288
Indonésia,2008,Ásia,0,0,10346323,7118100,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2009,Ásia,0,0,25514198,8940988,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2010,Ásia,0,0,1280574,2595303,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2011,Ásia,0,0,1214834,3615120,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2012,Ásia,0,0,5775376,5521293,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2013,Ásia,0,0,9149059,22744845,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2014,Ásia,0,0,2324029,7472795,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2015,Ásia,0,0,1198479,2769160,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2016,Ásia,0,0,1786549,4434704,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2017,Ásia,0,0,2889572,7135607,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2018,Ásia,0,0,3856162,7486063,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2019,Ásia,0,0,3152873,5934826,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2020,Ásia,5,6,4409717,6078288,0.00011338596104920113,9.871200574898722e-05,ID,-0.789275,113.921327
Indonésia,2021,Ásia,0,0,8058704,9851942,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2022,Ásia,0,0,7025983,10945282,0.0,0.0,ID,-0.789275,113.921327
Indonésia,2023,Ásia,9,30,5538888,8923076,0.0001624874884633883,0.00033620693133175155,ID,-0.789275,113.921327
Iraque,2008,Ásia,0,0,10346323,7118100,0.0,0.0,IQ,33.223191,43.679291
Iraque,2009,Ásia,0,0,25514198,8940988,0.0,0.0,IQ,33.223191,43.679291
Iraque,2010,Ásia,0,0,1280574,2595303,0.0,0.0,IQ,33.223191,43.679291
Iraque,2011,Ásia,0,0,1214834,3615120,0.0,0.0,IQ,33.223191,43.679291
Iraque,2012,Ásia,0,0,5775376,5521293,0.0,0.0,IQ,33.223191,43.679291
Iraque,2013,Ásia,0,0,9149059,22744845,0.0,0.0,IQ,33.223191,43.679291
Iraque,2014,Ásia,0,0,2324029,7472795,0.0,0.0,IQ,33.223191,43.679291
Iraque,2015,Ásia,0,0,1198479,2769160,0.0,0.0,IQ,33.223191,43.679291
Iraque,2016,Ásia,0,0,1786549,4434704,0.0,0.0,IQ,33.223191,43.679291
Iraque,2017,Ásia,0,0,2889572,7135607,0.0,0.0,IQ,33.223191,43.679291
Iraque,2018,Ásia,0,0,3856162,7486063,0.0,0.0,IQ,33.223191,43.679291
Iraque,2019,Ásia,0,0,3152873,5934826,0.0,0.0,IQ,33.223191,43.679291
Iraque,2020,Ásia,0,0,4409717,6078288,0.0,0.0,IQ,33.223191,43.679291
Iraque,2021,Ásia,0,0,8058704,9851942,0.0,0.0,IQ,33.223191,43.679291
Iraque,2022,Ásia,0,0,7025983,10945282,0.0,0.0,IQ,33.223191,43.679291
Iraque,2023,Ásia,0,0,5538888,8923076,0.0,0.0,IQ,33.223191,43.679291
Irlanda,2008,Europa,0,0,10346323,7118100,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2009,Europa,0,0,25514198,8940988,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2010,Europa,3969,42795,1280574,2595303,0.30993913666840023,1.6489404127379346,Irlanda,53.41291,-8.24389
Irlanda,2011,Europa,5376,35690,1214834,3615120,0.44252959663624825,0.9872424705127354,Irlanda,53.41291,-8.24389
Irlanda,2012,Europa,0,0,5775376,5521293,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2013,Europa,0,0,9149059,22744845,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2014,Europa,0,0,2324029,7472795,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2015,Europa,0,0,1198479,2769160,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2016,Europa,0,0,1786549,4434704,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2017,Europa,0,0,2889572,7135607,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2018,Europa,7560,25767,3856162,7486063,0.19604985475195286,0.34419961467062193,Irlanda,53.41291,-8.24389
Irlanda,2019,Europa,0,0,3152873,5934826,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2020,Europa,29,257,4409717,6078288,0.0006576385740853665,0.004228164246248285,Irlanda,53.41291,-8.24389
Irlanda,2021,Europa,36,208,8058704,9851942,0.00044672195429935137,0.0021112588766762936,Irlanda,53.41291,-8.24389
Irlanda,2022,Europa,0,0,7025983,10945282,0.0,0.0,Irlanda,53.41291,-8.24389
Irlanda,2023,Europa,150,377,5538888,8923076,0.0027081248077231385,0.004225000437069011,Irlanda,53.41291,-8.24389
Irã,2008,Ásia,0,0,10346323,7118100,0.0,0.0,IR,32.427908,53.688046
Irã,2009,Ásia,0,0,25514198,8940988,0.0,0.0,IR,32.427908,53.688046
Irã,2010,Ásia,0,0,1280574,2595303,0.0,0.0,IR,32.427908,53.688046
Irã,2011,Ásia,0,0,1214834,3615120,0.0,0.0,IR,32.427908,53.688046
Irã,2012,Ásia,0,0,5775376,5521293,0.0,0.0,IR,32.427908,53.688046
Irã,2013,Ásia,0,0,9149059,22744845,0.0,0.0,IR,32.427908,53.688046
Irã,2014,Ásia,0,0,2324029,7472795,0.0,0.0,IR,32.427908,53.688046
Irã,2015,Ásia,0,0,1198479,2769160,0.0,0.0,IR,32.427908,53.688046
Irã,2016,Ásia,0,0,1786549,4434704,0.0,0.0,IR,32.427908,53.688046
Irã,2017,Ásia,0,0,2889572,7135607,0.0,0.0,IR,32.427908,53.688046
Irã,2018,Ásia,0,0,3856162,7486063,0.0,0.0,IR,32.427908,53.688046
Irã,2019,Ásia,0,0,3152873,5934826,0.0,0.0,IR,32.427908,53.688046
Irã,2020,Ásia,21,35,4409717,6078288,0.0004762210364066447,0.0005758200335357588,IR,32.427908,53.688046
Irã,2021,Ásia,116,287,8058704,9851942,0.00143943740829791,0.002913131238490848,IR,32.427908,53.688046
Irã,2022,Ásia,47,90,7025983,10945282,0.0006689455411434955,0.0008222720986083319,IR,32.427908,53.688046
Irã,2023,Ásia,0,0,5538888,8923076,0.0,0.0,IR,32.427908,53.688046
Itália,2008,Europa,0,0,10346323,7118100,0.0,0.0,TI,41.87194,12.56738
Itália,2009,Europa,1817,5251,25514198,8940988,0.007121525042644884,0.05872952743030188,TI,41.87194,12.56738
Itália,2010,Europa,1458,4828,1280574,2595303,0.11385519306186132,0.18602837510687575,TI,41.87194,12.56738
Itália,2011,Europa,11999,80298,1214834,3615120,0.9877069624327275,2.221171081457877,TI,41.87194,12.56738
Itália,2012,Europa,792,5622,5775376,5521293,0.013713392859616412,0.10182397492761207,TI,41.87194,12.56738
Itália,2013,Europa,1710,11967,9149059,22744845,0.018690446744304524,0.052614119814841556,TI,41.87194,12.56738
Itália,2014,Europa,604,2492,2324029,7472795,0.02598934866991763,0.03334762963523019,TI,41.87194,12.56738
Itália,2015,Europa,0,0,1198479,2769160,0.0,0.0,TI,41.87194,12.56738
Itália,2016,Europa,585,3465,1786549,4434704,0.03274469382032063,0.0781337378999816,TI,41.87194,12.56738
Itália,2017,Europa,468,2248,2889572,7135607,0.016196170228670544,0.03150397716690395,TI,41.87194,12.56738
Itália,2018,Europa,3661,13260,3856162,7486063,0.09493895744006606,0.17712915320108846,TI,41.87194,12.56738
Itália,2019,Europa,587,1625,3152873,5934826,0.01861793989164803,0.027380752190544425,TI,41.87194,12.56738
Itália,2020,Europa,91,376,4409717,6078288,0.0020636244910954603,0.006185952360269865,TI,41.87194,12.56738
Itália,2021,Europa,696,3715,8058704,9851942,0.00863662444978746,0.03770830157140592,TI,41.87194,12.56738
Itália,2022,Europa,1129,6151,7025983,10945282,0.01606892587129801,0.056197729761553884,TI,41.87194,12.56738
Itália,2023,Europa,2922,27665,5538888,8923076,0.05275427125444674,0.3100388251764302,TI,41.87194,12.56738
Jamaica,2008,América do Norte,0,0,10346323,7118100,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2009,América do Norte,0,0,25514198,8940988,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2010,América do Norte,0,0,1280574,2595303,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2011,América do Norte,0,0,1214834,3615120,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2012,América do Norte,0,0,5775376,5521293,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2013,América do Norte,0,0,9149059,22744845,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2014,América do Norte,0,0,2324029,7472795,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2015,América do Norte,0,0,1198479,2769160,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2016,América do Norte,0,0,1786549,4434704,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2017,América do Norte,0,0,2889572,7135607,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2018,América do Norte,0,0,3856162,7486063,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2019,América do Norte,0,0,3152873,5934826,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2020,América do Norte,0,0,4409717,6078288,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2021,América do Norte,0,0,8058704,9851942,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2022,América do Norte,0,0,7025983,10945282,0.0,0.0,JM,18.109581,-77.297508
Jamaica,2023,América do Norte,0,0,5538888,8923076,0.0,0.0,JM,18.109581,-77.297508
Japão,2008,Ásia,232293,178333,10346323,7118100,2.245174445066136,2.505345527598657,Japão,36.204824,138.252924
Japão,2009,Ásia,217974,283436,25514198,8940988,0.8543243256166625,3.1700747165749465,Japão,36.204824,138.252924
Japão,2010,Ásia,112178,74628,1280574,2595303,8.759977947389217,2.8755023979859002,Japão,36.204824,138.252924
Japão,2011,Ásia,100835,144662,1214834,3615120,8.30031098899109,4.001582243466331,Japão,36.204824,138.252924
Japão,2012,Ásia,29281,116961,5775376,5521293,0.5069972933363992,2.1183624922640405,Japão,36.204824,138.252924
Japão,2013,Ásia,91988,429088,9149059,22744845,1.0054367339854295,1.8865285738372806,Japão,36.204824,138.252924
Japão,2014,Ásia,106426,401774,2324029,7472795,4.579374870107043,5.376488984375993,Japão,36.204824,138.252924
Japão,2015,Ásia,31597,87853,1198479,2769160,2.636425002023398,3.17255052073553,Japão,36.204824,138.252924
Japão,2016,Ásia,34341,90954,1786549,4434704,1.9221974880062065,2.050959883681075,Japão,36.204824,138.252924
Japão,2017,Ásia,33909,92886,2889572,7135607,1.1734955903504047,1.3017252771908543,Japão,36.204824,138.252924
Japão,2018,Ásia,36992,112342,3856162,7486063,0.9592957972201376,1.5006820006724497,Japão,36.204824,138.252924
Japão,2019,Ásia,40621,99642,3152873,5934826,1.2883804707642839,1.678937175243217,Japão,36.204824,138.252924
Japão,2020,Ásia,36442,92674,4409717,6078288,0.8264022385109975,1.5246727367969402,Japão,36.204824,138.252924
Japão,2021,Ásia,39491,90275,8058704,9851942,0.4900415749232135,0.9163168033266944,Japão,36.204824,138.252924
Japão,2022,Ásia,37324,82208,7025983,10945282,0.5312281569710601,0.7510816075821528,Japão,36.204824,138.252924
Japão,2023,Ásia,22942,57780,5538888,8923076,0.4141986622585616,0.6475345497449534,Japão,36.204824,138.252924
Jordânia,2008,Ásia,0,0,10346323,7118100,0.0,0.0,JO,30.585164,36.238414
Jordânia,2009,Ásia,0,0,25514198,8940988,0.0,0.0,JO,30.585164,36.238414
Jordânia,2010,Ásia,0,0,1280574,2595303,0.0,0.0,JO,30.585164,36.238414
Jordânia,2011,Ásia,0,0,1214834,3615120,0.0,0.0,JO,30.585164,36.238414
Jordânia,2012,Ásia,0,0,5775376,5521293,0.0,0.0,JO,30.585164,36.238414
Jordânia,2013,Ásia,0,0,9149059,22744845,0.0,0.0,JO,30.585164,36.238414
Jordânia,2014,Ásia,0,0,2324029,7472795,0.0,0.0,JO,30.585164,36.238414
Jordânia,2015,Ásia,0,0,1198479,2769160,0.0,0.0,JO,30.585164,36.238414
Jordânia,2016,Ásia,0,0,1786549,4434704,0.0,0.0,JO,30.585164,36.238414
Jordânia,2017,Ásia,0,0,2889572,7135607,0.0,0.0,JO,30.585164,36.238414
Jordânia,2018,Ásia,0,0,3856162,7486063,0.0,0.0,JO,30.585164,36.238414
Jordânia,2019,Ásia,0,0,3152873,5934826,0.0,0.0,JO,30.585164,36.238414
Jordânia,2020,Ásia,12,52,4409717,6078288,0.0002721263065180827,0.0008555040498245558,JO,30.585164,36.238414
Jordânia,2021,Ásia,0,0,8058704,9851942,0.0,0.0,JO,30.585164,36.238414
Jordânia,2022,Ásia,0,0,7025983,10945282,0.0,0.0,JO,30.585164,36.238414
Jordânia,2023,Ásia,0,0,5538888,8923076,0.0,0.0,JO,30.585164,36.238414
Letônia,2008,Europa,0,0,10346323,7118100,0.0,0.0,LV,56.879635,24.603189
Letônia,2009,Europa,0,0,25514198,8940988,0.0,0.0,LV,56.879635,24.603189
Letônia,2010,Europa,0,0,1280574,2595303,0.0,0.0,LV,56.879635,24.603189
Letônia,2011,Europa,0,0,1214834,3615120,0.0,0.0,LV,56.879635,24.603189
Letônia,2012,Europa,0,0,5775376,5521293,0.0,0.0,LV,56.879635,24.603189
Letônia,2013,Europa,0,0,9149059,22744845,0.0,0.0,LV,56.879635,24.603189
Letônia,2014,Europa,0,0,2324029,7472795,0.0,0.0,LV,56.879635,24.603189
Letônia,2015,Europa,0,0,1198479,2769160,0.0,0.0,LV,56.879635,24.603189
Letônia,2016,Europa,0,0,1786549,4434704,0.0,0.0,LV,56.879635,24.603189
Letônia,2017,Europa,387,3723,2889572,7135607,0.013392986919862179,0.05217495862650508,LV,56.879635,24.603189
Letônia,2018,Europa,0,0,3856162,7486063,0.0,0.0,LV,56.879635,24.603189
Letônia,2019,Europa,0,0,3152873,5934826,0.0,0.0,LV,56.879635,24.603189
Letônia,2020,Europa,0,0,4409717,6078288,0.0,0.0,LV,56.879635,24.603189
Letônia,2021,Europa,0,0,8058704,9851942,0.0,0.0,LV,56.879635,24.603189
Letônia,2022,Europa,0,0,7025983,10945282,0.0,0.0,LV,56.879635,24.603189
Letônia,2023,Europa,8,8,5538888,8923076,0.0001444333230785674,8.965518168846707e-05,LV,56.879635,24.603189
Libéria,2008,África,0,0,10346323,7118100,0.0,0.0,LR,6.428055,-9.429499
Libéria,2009,África,0,0,25514198,8940988,0.0,0.0,LR,6.428055,-9.429499
Libéria,2010,África,0,0,1280574,2595303,0.0,0.0,LR,6.428055,-9.429499
Libéria,2011,África,0,0,1214834,3615120,0.0,0.0,LR,6.428055,-9.429499
Libéria,2012,África,0,0,5775376,5521293,0.0,0.0,LR,6.428055,-9.429499
Libéria,2013,África,0,0,9149059,22744845,0.0,0.0,LR,6.428055,-9.429499
Libéria,2014,África,0,0,2324029,7472795,0.0,0.0,LR,6.428055,-9.429499
Libéria,2015,África,0,0,1198479,2769160,0.0,0.0,LR,6.428055,-9.429499
Libéria,2016,África,0,0,1786549,4434704,0.0,0.0,LR,6.428055,-9.429499
Libéria,2017,África,0,0,2889572,7135607,0.0,0.0,LR,6.428055,-9.429499
Libéria,2018,África,658,3100,3856162,7486063,0.01706359846915145,0.041410284685020685,LR,6.428055,-9.429499
Libéria,2019,África,4441,20068,3152873,5934826,0.14085565768110545,0.3381396522829819,LR,6.428055,-9.429499
Libéria,2020,África,5155,17624,4409717,6078288,0.11690092584172634,0.2899500648866918,LR,6.428055,-9.429499
Libéria,2021,África,7554,23060,8058704,9851942,0.09373715674381389,0.2340655273853622,LR,6.428055,-9.429499
Libéria,2022,África,9145,34815,7025983,10945282,0.13015972284589927,0.3180822568116564,LR,6.428055,-9.429499
Libéria,2023,África,39784,42463,5538888,8923076,0.7182669156697156,0.47587849750467215,LR,6.428055,-9.429499
Luxemburgo,2008,Europa,13606,42341,10346323,7118100,0.13150565664729394,0.594835700538065,LU,49.815273,6.129583
Luxemburgo,2009,Europa,7845,42124,25514198,8940988,0.030747586108722677,0.4711336152112049,LU,49.815273,6.129583
Luxemburgo,2010,Europa,7344,32549,1280574,2595303,0.5734928243115978,1.254150286113028,LU,49.815273,6.129583
Luxemburgo,2011,Europa,9547,65592,1214834,3615120,0.7858686865859863,1.814379605656244,LU,49.815273,6.129583
Luxemburgo,2012,Europa,2444,16547,5775376,5521293,0.04231759109709913,0.29969429262312286,LU,49.815273,6.129583
Luxemburgo,2013,Europa,5135,29474,9149059,22744845,0.056125990661990484,0.12958540715489597,LU,49.815273,6.129583
Luxemburgo,2014,Europa,8281,52400,2324029,7472795,0.35632085486024484,0.7012101897616622,LU,49.815273,6.129583
Luxemburgo,2015,Europa,2295,17358,1198479,2769160,0.19149271701882137,0.6268326857241907,LU,49.815273,6.129583
Luxemburgo,2016,Europa,2759,21426,1786549,4434704,0.15443181239361473,0.4831438580793667,LU,49.815273,6.129583
Luxemburgo,2017,Europa,2719,21947,2889572,7135607,0.09409698045246839,0.30757018989414636,LU,49.815273,6.129583
Luxemburgo,2018,Europa,1778,11053,3856162,7486063,0.04610802139536669,0.14764770213662376,LU,49.815273,6.129583
Luxemburgo,2019,Europa,1666,11211,3152873,5934826,0.05284069482024808,0.18890191557427294,LU,49.815273,6.129583
Luxemburgo,2020,Europa,1086,5110,4409717,6078288,0.02462743073988648,0.08406972489622078,LU,49.815273,6.129583
Luxemburgo,2021,Europa,0,0,8058704,9851942,0.0,0.0,LU,49.815273,6.129583
Luxemburgo,2022,Europa,36,802,7025983,10945282,0.0005123838187482094,0.007327358034265357,LU,49.815273,6.129583
Luxemburgo,2023,Europa,581,7048,5538888,8923076,0.010489470088580958,0.07898621506753949,LU,49.815273,6.129583
Líbano,2008,Ásia,0,0,10346323,7118100,0.0,0.0,LB,33.854721,35.862285
Líbano,2009,Ásia,0,0,25514198,8940988,0.0,0.0,LB,33.854721,35.862285
Líbano,2010,Ásia,0,0,1280574,2595303,0.0,0.0,LB,33.854721,35.862285
Líbano,2011,Ásia,0,0,1214834,3615120,0.0,0.0,LB,33.854721,35.862285
Líbano,2012,Ásia,0,0,5775376,5521293,0.0,0.0,LB,33.854721,35.862285
Líbano,2013,Ásia,0,0,9149059,22744845,0.0,0.0,LB,33.854721,35.862285
Líbano,2014,Ásia,0,0,2324029,7472795,0.0,0.0,LB,33.854721,35.862285
Líbano,2015,Ásia,0,0,1198479,2769160,0.0,0.0,LB,33.854721,35.862285
Líbano,2016,Ásia,0,0,1786549,4434704,0.0,0.0,LB,33.854721,35.862285
Líbano,2017,Ásia,0,0,2889572,7135607,0.0,0.0,LB,33.854721,35.862285
Líbano,2018,Ásia,0,0,3856162,7486063,0.0,0.0,LB,33.854721,35.862285
Líbano,2019,Ásia,0,0,3152873,5934826,0.0,0.0,LB,33.854721,35.862285
Líbano,2020,Ásia,0,0,4409717,6078288,0.0,0.0,LB,33.854721,35.862285
Líbano,2021,Ásia,0,0,8058704,9851942,0.0,0.0,LB,33.854721,35.862285
Líbano,2022,Ásia,0,0,7025983,10945282,0.0,0.0,LB,33.854721,35.862285
Líbano,2023,Ásia,0,0,5538888,8923076,0.0,0.0,LB,33.854721,35.862285
Macau,2008,Ásia,0,0,10346323,7118100,0.0,0.0,MO,22.198745,113.543873
Macau,2009,Ásia,0,0,25514198,8940988,0.0,0.0,MO,22.198745,113.543873
Macau,2010,Ásia,0,0,1280574,2595303,0.0,0.0,MO,22.198745,113.543873
Macau,2011,Ásia,0,0,1214834,3615120,0.0,0.0,MO,22.198745,113.543873
Macau,2012,Ásia,0,0,5775376,5521293,0.0,0.0,MO,22.198745,113.543873
Macau,2013,Ásia,0,0,9149059,22744845,0.0,0.0,MO,22.198745,113.543873
Macau,2014,Ásia,0,0,2324029,7472795,0.0,0.0,MO,22.198745,113.543873
Macau,2015,Ásia,0,0,1198479,2769160,0.0,0.0,MO,22.198745,113.543873
Macau,2016,Ásia,0,0,1786549,4434704,0.0,0.0,MO,22.198745,113.543873
Macau,2017,Ásia,0,0,2889572,7135607,0.0,0.0,MO,22.198745,113.543873
Macau,2018,Ásia,0,0,3856162,7486063,0.0,0.0,MO,22.198745,113.543873
Macau,2019,Ásia,0,0,3152873,5934826,0.0,0.0,MO,22.198745,113.543873
Macau,2020,Ásia,0,0,4409717,6078288,0.0,0.0,MO,22.198745,113.543873
Macau,2021,Ásia,0,0,8058704,9851942,0.0,0.0,MO,22.198745,113.543873
Macau,2022,Ásia,0,0,7025983,10945282,0.0,0.0,MO,22.198745,113.543873
Macau,2023,Ásia,7,6,5538888,8923076,0.00012637915769374647,6.72413862663503e-05,MO,22.198745,113.543873
Malavi,2008,África,0,0,10346323,7118100,0.0,0.0,MW,-13.254308,34.301525
Malavi,2009,África,0,0,25514198,8940988,0.0,0.0,MW,-13.254308,34.301525
Malavi,2010,África,0,0,1280574,2595303,0.0,0.0,MW,-13.254308,34.301525
Malavi,2011,África,0,0,1214834,3615120,0.0,0.0,MW,-13.254308,34.301525
Malavi,2012,África,0,0,5775376,5521293,0.0,0.0,MW,-13.254308,34.301525
